C1,region,year,age_band,net_migration
11,서울특별시,2000,0-14세,-16328
11,서울특별시,2000,15-19세,1263
11,서울특별시,2000,20-24세,17871
11,서울특별시,2000,25-29세,9071
11,서울특별시,2000,30-34세,-19054
11,서울특별시,2000,35-44세,-8520
11,서울특별시,2000,45-64세,-25317
11,서울특별시,2000,65세 이상,-5925
11,서울특별시,2001,0-14세,-28757
11,서울특별시,2001,15-19세,-1773
11,서울특별시,2001,20-24세,13372
11,서울특별시,2001,25-29세,-4555
11,서울특별시,2001,30-34세,-29223
11,서울특별시,2001,35-44세,-14758
11,서울특별시,2001,45-64세,-38759
11,서울특별시,2001,65세 이상,-9496
11,서울특별시,2002,0-14세,-19338
11,서울특별시,2002,15-19세,695
11,서울특별시,2002,20-24세,16796
11,서울특별시,2002,25-29세,-12502
11,서울특별시,2002,30-34세,-27130
11,서울특별시,2002,35-44세,-13973
11,서울특별시,2002,45-64세,-40785
11,서울특별시,2002,65세 이상,-10184
11,서울특별시,2003,0-14세,-14262
11,서울특별시,2003,15-19세,1204
11,서울특별시,2003,20-24세,15506
11,서울특별시,2003,25-29세,-517
11,서울특별시,2003,30-34세,-23421
11,서울특별시,2003,35-44세,-10831
11,서울특별시,2003,45-64세,-29600
11,서울특별시,2003,65세 이상,-7047
11,서울특별시,2004,0-14세,-5187
11,서울특별시,2004,15-19세,3344
11,서울특별시,2004,20-24세,16420
11,서울특별시,2004,25-29세,-3202
11,서울특별시,2004,30-34세,-20854
11,서울특별시,2004,35-44세,-10163
11,서울특별시,2004,45-64세,-22528
11,서울특별시,2004,65세 이상,-5034
11,서울특별시,2005,0-14세,-10995
11,서울특별시,2005,15-19세,3292
11,서울특별시,2005,20-24세,18074
11,서울특별시,2005,25-29세,-1235
11,서울특별시,2005,30-34세,-21588
11,서울특별시,2005,35-44세,-11272
11,서울특별시,2005,45-64세,-21535
11,서울특별시,2005,65세 이상,-5748
11,서울특별시,2006,0-14세,-9973
11,서울특별시,2006,15-19세,3455
11,서울특별시,2006,20-24세,20748
11,서울특별시,2006,25-29세,3636
11,서울특별시,2006,30-34세,-19578
11,서울특별시,2006,35-44세,-9823
11,서울특별시,2006,45-64세,-19307
11,서울특별시,2006,65세 이상,-5709
11,서울특별시,2007,0-14세,-13628
11,서울특별시,2007,15-19세,2410
11,서울특별시,2007,20-24세,19809
11,서울특별시,2007,25-29세,6817
11,서울특별시,2007,30-34세,-21438
11,서울특별시,2007,35-44세,-14552
11,서울특별시,2007,45-64세,-24111
11,서울특별시,2007,65세 이상,-8190
11,서울특별시,2008,0-14세,-11945
11,서울특별시,2008,15-19세,2574
11,서울특별시,2008,20-24세,16938
11,서울특별시,2008,25-29세,6649
11,서울특별시,2008,30-34세,-18805
11,서울특별시,2008,35-44세,-16153
11,서울특별시,2008,45-64세,-27509
11,서울특별시,2008,65세 이상,-9743
11,서울특별시,2009,0-14세,-12364
11,서울특별시,2009,15-19세,2658
11,서울특별시,2009,20-24세,16083
11,서울특별시,2009,25-29세,5927
11,서울특별시,2009,30-34세,-16780
11,서울특별시,2009,35-44세,-17372
11,서울특별시,2009,45-64세,-22824
11,서울특별시,2009,65세 이상,-7592
11,서울특별시,2010,0-14세,-23354
11,서울특별시,2010,15-19세,-26
11,서울특별시,2010,20-24세,12065
11,서울특별시,2010,25-29세,-84
11,서울특별시,2010,30-34세,-26699
11,서울특별시,2010,35-44세,-30840
11,서울특별시,2010,45-64세,-34297
11,서울특별시,2010,65세 이상,-11788
11,서울특별시,2011,0-14세,-21956
11,서울특별시,2011,15-19세,-677
11,서울특별시,2011,20-24세,12929
11,서울특별시,2011,25-29세,2678
11,서울특별시,2011,30-34세,-24099
11,서울특별시,2011,35-44세,-30519
11,서울특별시,2011,45-64세,-36905
11,서울특별시,2011,65세 이상,-14509
11,서울특별시,2012,0-14세,-22204
11,서울특별시,2012,15-19세,-45
11,서울특별시,2012,20-24세,16046
11,서울특별시,2012,25-29세,5761
11,서울특별시,2012,30-34세,-23104
11,서울특별시,2012,35-44세,-30027
11,서울특별시,2012,45-64세,-37058
11,서울특별시,2012,65세 이상,-13016
11,서울특별시,2013,0-14세,-21687
11,서울특별시,2013,15-19세,154
11,서울특별시,2013,20-24세,15632
11,서울특별시,2013,25-29세,5347
11,서울특별시,2013,30-34세,-23948
11,서울특별시,2013,35-44세,-28469
11,서울특별시,2013,45-64세,-34348
11,서울특별시,2013,65세 이상,-13231
11,서울특별시,2014,0-14세,-19423
11,서울특별시,2014,15-19세,2176
11,서울특별시,2014,20-24세,18336
11,서울특별시,2014,25-29세,7964
11,서울특별시,2014,30-34세,-21747
11,서울특별시,2014,35-44세,-27920
11,서울특별시,2014,45-64세,-33370
11,서울특별시,2014,65세 이상,-13847
11,서울특별시,2015,0-14세,-25522
11,서울특별시,2015,15-19세,836
11,서울특별시,2015,20-24세,14671
11,서울특별시,2015,25-29세,3119
11,서울특별시,2015,30-34세,-25500
11,서울특별시,2015,35-44세,-37132
11,서울특별시,2015,45-64세,-47461
11,서울특별시,2015,65세 이상,-20267
11,서울특별시,2016,0-14세,-27952
11,서울특별시,2016,15-19세,564
11,서울특별시,2016,20-24세,17580
11,서울특별시,2016,25-29세,4983
11,서울특별시,2016,30-34세,-23804
11,서울특별시,2016,35-44세,-38869
11,서울특별시,2016,45-64세,-51894
11,서울특별시,2016,65세 이상,-20865
11,서울특별시,2017,0-14세,-21326
11,서울특별시,2017,15-19세,2641
11,서울특별시,2017,20-24세,21174
11,서울특별시,2017,25-29세,10781
11,서울특별시,2017,30-34세,-16522
11,서울특별시,2017,35-44세,-31949
11,서울특별시,2017,45-64세,-43830
11,서울특별시,2017,65세 이상,-19455
11,서울특별시,2018,0-14세,-26252
11,서울특별시,2018,15-19세,2911
11,서울특별시,2018,20-24세,23981
11,서울특별시,2018,25-29세,15360
11,서울특별시,2018,30-34세,-17049
11,서울특별시,2018,35-44세,-40097
11,서울특별시,2018,45-64세,-47935
11,서울특별시,2018,65세 이상,-21149
11,서울특별시,2019,0-14세,-14148
11,서울특별시,2019,15-19세,4867
11,서울특별시,2019,20-24세,28520
11,서울특별시,2019,25-29세,19046
11,서울특별시,2019,30-34세,-10863
11,서울특별시,2019,35-44세,-26960
11,서울특별시,2019,45-64세,-35171
11,서울특별시,2019,65세 이상,-14879
11,서울특별시,2020,0-14세,-14853
11,서울특별시,2020,15-19세,3436
11,서울특별시,2020,20-24세,27835
11,서울특별시,2020,25-29세,16988
11,서울특별시,2020,30-34세,-10794
11,서울특별시,2020,35-44세,-29194
11,서울특별시,2020,45-64세,-40008
11,서울특별시,2020,65세 이상,-18260
11,서울특별시,2021,0-14세,-17629
11,서울특별시,2021,15-19세,2020
11,서울특별시,2021,20-24세,25335
11,서울특별시,2021,25-29세,10185
11,서울특별시,2021,30-34세,-20099
11,서울특별시,2021,35-44세,-36020
11,서울특별시,2021,45-64세,-48488
11,서울특별시,2021,65세 이상,-21547
11,서울특별시,2022,0-14세,-10505
11,서울특별시,2022,15-19세,7627
11,서울특별시,2022,20-24세,35379
11,서울특별시,2022,25-29세,18310
11,서울특별시,2022,30-34세,-12683
11,서울특별시,2022,35-44세,-24008
11,서울특별시,2022,45-64세,-33086
11,서울특별시,2022,65세 이상,-16374
11,서울특별시,2023,0-14세,-7834
11,서울특별시,2023,15-19세,7213
11,서울특별시,2023,20-24세,29240
11,서울특별시,2023,25-29세,16965
11,서울특별시,2023,30-34세,-11144
11,서울특별시,2023,35-44세,-20408
11,서울특별시,2023,45-64세,-29955
11,서울특별시,2023,65세 이상,-15327
11,서울특별시,2024,0-14세,-7540
11,서울특별시,2024,15-19세,7898
11,서울특별시,2024,20-24세,26324
11,서울특별시,2024,25-29세,10237
11,서울특별시,2024,30-34세,-13634
11,서울특별시,2024,35-44세,-20130
11,서울특별시,2024,45-64세,-30379
11,서울특별시,2024,65세 이상,-17468
11,서울특별시,2025,0-14세,-3749
11,서울특별시,2025,15-19세,8367
11,서울특별시,2025,20-24세,25664
11,서울특별시,2025,25-29세,10273
11,서울특별시,2025,30-34세,-10861
11,서울특별시,2025,35-44세,-12281
11,서울특별시,2025,45-64세,-26731
11,서울특별시,2025,65세 이상,-17451
26,부산광역시,2000,0-14세,-5740
26,부산광역시,2000,15-19세,-1414
26,부산광역시,2000,20-24세,-4942
26,부산광역시,2000,25-29세,-13340
26,부산광역시,2000,30-34세,-6533
26,부산광역시,2000,35-44세,-4878
26,부산광역시,2000,45-64세,-6075
26,부산광역시,2000,65세 이상,-772
26,부산광역시,2001,0-14세,-4656
26,부산광역시,2001,15-19세,-2164
26,부산광역시,2001,20-24세,-5743
26,부산광역시,2001,25-29세,-12001
26,부산광역시,2001,30-34세,-4996
26,부산광역시,2001,35-44세,-4182
26,부산광역시,2001,45-64세,-6501
26,부산광역시,2001,65세 이상,-945
26,부산광역시,2002,0-14세,-5937
26,부산광역시,2002,15-19세,-2412
26,부산광역시,2002,20-24세,-7282
26,부산광역시,2002,25-29세,-13081
26,부산광역시,2002,30-34세,-6343
26,부산광역시,2002,35-44세,-5022
26,부산광역시,2002,45-64세,-7743
26,부산광역시,2002,65세 이상,-1622
26,부산광역시,2003,0-14세,-3533
26,부산광역시,2003,15-19세,-1591
26,부산광역시,2003,20-24세,-5387
26,부산광역시,2003,25-29세,-11860
26,부산광역시,2003,30-34세,-5779
26,부산광역시,2003,35-44세,-4218
26,부산광역시,2003,45-64세,-8015
26,부산광역시,2003,65세 이상,-1880
26,부산광역시,2004,0-14세,-1842
26,부산광역시,2004,15-19세,-1230
26,부산광역시,2004,20-24세,-5063
26,부산광역시,2004,25-29세,-10429
26,부산광역시,2004,30-34세,-4664
26,부산광역시,2004,35-44세,-3052
26,부산광역시,2004,45-64세,-6078
26,부산광역시,2004,65세 이상,-871
26,부산광역시,2005,0-14세,-2558
26,부산광역시,2005,15-19세,-979
26,부산광역시,2005,20-24세,-4622
26,부산광역시,2005,25-29세,-10893
26,부산광역시,2005,30-34세,-5104
26,부산광역시,2005,35-44세,-3966
26,부산광역시,2005,45-64세,-7508
26,부산광역시,2005,65세 이상,-1345
26,부산광역시,2006,0-14세,-932
26,부산광역시,2006,15-19세,-1143
26,부산광역시,2006,20-24세,-6226
26,부산광역시,2006,25-29세,-12716
26,부산광역시,2006,30-34세,-4257
26,부산광역시,2006,35-44세,-2584
26,부산광역시,2006,45-64세,-5969
26,부산광역시,2006,65세 이상,-859
26,부산광역시,2007,0-14세,-2173
26,부산광역시,2007,15-19세,-1283
26,부산광역시,2007,20-24세,-4932
26,부산광역시,2007,25-29세,-10905
26,부산광역시,2007,30-34세,-4562
26,부산광역시,2007,35-44세,-3259
26,부산광역시,2007,45-64세,-7578
26,부산광역시,2007,65세 이상,-1384
26,부산광역시,2008,0-14세,-2444
26,부산광역시,2008,15-19세,-794
26,부산광역시,2008,20-24세,-3230
26,부산광역시,2008,25-29세,-10376
26,부산광역시,2008,30-34세,-5132
26,부산광역시,2008,35-44세,-3634
26,부산광역시,2008,45-64세,-7627
26,부산광역시,2008,65세 이상,-1367
26,부산광역시,2009,0-14세,-536
26,부산광역시,2009,15-19세,-1097
26,부산광역시,2009,20-24세,-2979
26,부산광역시,2009,25-29세,-9558
26,부산광역시,2009,30-34세,-4800
26,부산광역시,2009,35-44세,-2547
26,부산광역시,2009,45-64세,-7233
26,부산광역시,2009,65세 이상,-1034
26,부산광역시,2010,0-14세,-1709
26,부산광역시,2010,15-19세,-1045
26,부산광역시,2010,20-24세,-2430
26,부산광역시,2010,25-29세,-8532
26,부산광역시,2010,30-34세,-4600
26,부산광역시,2010,35-44세,-2753
26,부산광역시,2010,45-64세,-6035
26,부산광역시,2010,65세 이상,-1362
26,부산광역시,2011,0-14세,-374
26,부산광역시,2011,15-19세,-734
26,부산광역시,2011,20-24세,-2117
26,부산광역시,2011,25-29세,-7903
26,부산광역시,2011,30-34세,-4101
26,부산광역시,2011,35-44세,-1578
26,부산광역시,2011,45-64세,-6485
26,부산광역시,2011,65세 이상,-1571
26,부산광역시,2012,0-14세,173
26,부산광역시,2012,15-19세,-211
26,부산광역시,2012,20-24세,-1280
26,부산광역시,2012,25-29세,-7398
26,부산광역시,2012,30-34세,-4353
26,부산광역시,2012,35-44세,-1822
26,부산광역시,2012,45-64세,-4857
26,부산광역시,2012,65세 이상,-862
26,부산광역시,2013,0-14세,871
26,부산광역시,2013,15-19세,16
26,부산광역시,2013,20-24세,-829
26,부산광역시,2013,25-29세,-6039
26,부산광역시,2013,30-34세,-3842
26,부산광역시,2013,35-44세,-939
26,부산광역시,2013,45-64세,-5789
26,부산광역시,2013,65세 이상,-1159
26,부산광역시,2014,0-14세,679
26,부산광역시,2014,15-19세,161
26,부산광역시,2014,20-24세,-746
26,부산광역시,2014,25-29세,-5428
26,부산광역시,2014,30-34세,-2613
26,부산광역시,2014,35-44세,-261
26,부산광역시,2014,45-64세,-5413
26,부산광역시,2014,65세 이상,-1471
26,부산광역시,2015,0-14세,1385
26,부산광역시,2015,15-19세,196
26,부산광역시,2015,20-24세,-305
26,부산광역시,2015,25-29세,-4571
26,부산광역시,2015,30-34세,-2285
26,부산광역시,2015,35-44세,-586
26,부산광역시,2015,45-64세,-5681
26,부산광역시,2015,65세 이상,-1713
26,부산광역시,2016,0-14세,-672
26,부산광역시,2016,15-19세,-322
26,부산광역시,2016,20-24세,-921
26,부산광역시,2016,25-29세,-4930
26,부산광역시,2016,30-34세,-2669
26,부산광역시,2016,35-44세,-2156
26,부산광역시,2016,45-64세,-7133
26,부산광역시,2016,65세 이상,-2589
26,부산광역시,2017,0-14세,-3035
26,부산광역시,2017,15-19세,-480
26,부산광역시,2017,20-24세,-834
26,부산광역시,2017,25-29세,-4808
26,부산광역시,2017,30-34세,-3863
26,부산광역시,2017,35-44세,-4384
26,부산광역시,2017,45-64세,-8607
26,부산광역시,2017,65세 이상,-2387
26,부산광역시,2018,0-14세,-1249
26,부산광역시,2018,15-19세,-99
26,부산광역시,2018,20-24세,-234
26,부산광역시,2018,25-29세,-6518
26,부산광역시,2018,30-34세,-4154
26,부산광역시,2018,35-44세,-4219
26,부산광역시,2018,45-64세,-7828
26,부산광역시,2018,65세 이상,-2458
26,부산광역시,2019,0-14세,-1045
26,부산광역시,2019,15-19세,-68
26,부산광역시,2019,20-24세,664
26,부산광역시,2019,25-29세,-6415
26,부산광역시,2019,30-34세,-3888
26,부산광역시,2019,35-44세,-3730
26,부산광역시,2019,45-64세,-6829
26,부산광역시,2019,65세 이상,-2043
26,부산광역시,2020,0-14세,768
26,부산광역시,2020,15-19세,-43
26,부산광역시,2020,20-24세,1217
26,부산광역시,2020,25-29세,-5115
26,부산광역시,2020,30-34세,-1741
26,부산광역시,2020,35-44세,-1428
26,부산광역시,2020,45-64세,-5398
26,부산광역시,2020,65세 이상,-2607
26,부산광역시,2021,0-14세,-113
26,부산광역시,2021,15-19세,-72
26,부산광역시,2021,20-24세,892
26,부산광역시,2021,25-29세,-5680
26,부산광역시,2021,30-34세,-1876
26,부산광역시,2021,35-44세,-1637
26,부산광역시,2021,45-64세,-6970
26,부산광역시,2021,65세 이상,-3447
26,부산광역시,2022,0-14세,278
26,부산광역시,2022,15-19세,331
26,부산광역시,2022,20-24세,1270
26,부산광역시,2022,25-29세,-5547
26,부산광역시,2022,30-34세,-1697
26,부산광역시,2022,35-44세,-1215
26,부산광역시,2022,45-64세,-4822
26,부산광역시,2022,65세 이상,-2160
26,부산광역시,2023,0-14세,188
26,부산광역시,2023,15-19세,686
26,부산광역시,2023,20-24세,1547
26,부산광역시,2023,25-29세,-5445
26,부산광역시,2023,30-34세,-2178
26,부산광역시,2023,35-44세,-1280
26,부산광역시,2023,45-64세,-3293
26,부산광역시,2023,65세 이상,-1657
26,부산광역시,2024,0-14세,24
26,부산광역시,2024,15-19세,687
26,부산광역시,2024,20-24세,773
26,부산광역시,2024,25-29세,-5370
26,부산광역시,2024,30-34세,-2752
26,부산광역시,2024,35-44세,-1829
26,부산광역시,2024,45-64세,-3700
26,부산광역시,2024,65세 이상,-1490
26,부산광역시,2025,0-14세,310
26,부산광역시,2025,15-19세,556
26,부산광역시,2025,20-24세,927
26,부산광역시,2025,25-29세,-5437
26,부산광역시,2025,30-34세,-2236
26,부산광역시,2025,35-44세,-805
26,부산광역시,2025,45-64세,-3655
26,부산광역시,2025,65세 이상,-1841
27,대구광역시,2000,0-14세,2697
27,대구광역시,2000,15-19세,-645
27,대구광역시,2000,20-24세,-136
27,대구광역시,2000,25-29세,-3843
27,대구광역시,2000,30-34세,-271
27,대구광역시,2000,35-44세,705
27,대구광역시,2000,45-64세,-1826
27,대구광역시,2000,65세 이상,-33
27,대구광역시,2001,0-14세,272
27,대구광역시,2001,15-19세,-1038
27,대구광역시,2001,20-24세,-1578
27,대구광역시,2001,25-29세,-5992
27,대구광역시,2001,30-34세,-1626
27,대구광역시,2001,35-44세,-541
27,대구광역시,2001,45-64세,-3185
27,대구광역시,2001,65세 이상,-545
27,대구광역시,2002,0-14세,2344
27,대구광역시,2002,15-19세,-876
27,대구광역시,2002,20-24세,-2194
27,대구광역시,2002,25-29세,-4467
27,대구광역시,2002,30-34세,-890
27,대구광역시,2002,35-44세,39
27,대구광역시,2002,45-64세,-3026
27,대구광역시,2002,65세 이상,-571
27,대구광역시,2003,0-14세,3587
27,대구광역시,2003,15-19세,-587
27,대구광역시,2003,20-24세,-1411
27,대구광역시,2003,25-29세,-3605
27,대구광역시,2003,30-34세,-151
27,대구광역시,2003,35-44세,1518
27,대구광역시,2003,45-64세,-2138
27,대구광역시,2003,65세 이상,-269
27,대구광역시,2004,0-14세,1706
27,대구광역시,2004,15-19세,-964
27,대구광역시,2004,20-24세,-2238
27,대구광역시,2004,25-29세,-4427
27,대구광역시,2004,30-34세,-2121
27,대구광역시,2004,35-44세,-1053
27,대구광역시,2004,45-64세,-3795
27,대구광역시,2004,65세 이상,-435
27,대구광역시,2005,0-14세,-965
27,대구광역시,2005,15-19세,-1653
27,대구광역시,2005,20-24세,-3667
27,대구광역시,2005,25-29세,-5637
27,대구광역시,2005,30-34세,-2948
27,대구광역시,2005,35-44세,-3027
27,대구광역시,2005,45-64세,-5913
27,대구광역시,2005,65세 이상,-1140
27,대구광역시,2006,0-14세,-107
27,대구광역시,2006,15-19세,-1844
27,대구광역시,2006,20-24세,-4243
27,대구광역시,2006,25-29세,-7686
27,대구광역시,2006,30-34세,-3185
27,대구광역시,2006,35-44세,-2169
27,대구광역시,2006,45-64세,-5292
27,대구광역시,2006,65세 이상,-1133
27,대구광역시,2007,0-14세,1248
27,대구광역시,2007,15-19세,-1366
27,대구광역시,2007,20-24세,-2853
27,대구광역시,2007,25-29세,-5450
27,대구광역시,2007,30-34세,-2010
27,대구광역시,2007,35-44세,-981
27,대구광역시,2007,45-64세,-4456
27,대구광역시,2007,65세 이상,-677
27,대구광역시,2008,0-14세,1943
27,대구광역시,2008,15-19세,-971
27,대구광역시,2008,20-24세,-2639
27,대구광역시,2008,25-29세,-5734
27,대구광역시,2008,30-34세,-1318
27,대구광역시,2008,35-44세,-210
27,대구광역시,2008,45-64세,-3546
27,대구광역시,2008,65세 이상,-263
27,대구광역시,2009,0-14세,2585
27,대구광역시,2009,15-19세,-1527
27,대구광역시,2009,20-24세,-2619
27,대구광역시,2009,25-29세,-4997
27,대구광역시,2009,30-34세,-1121
27,대구광역시,2009,35-44세,-532
27,대구광역시,2009,45-64세,-3930
27,대구광역시,2009,65세 이상,-521
27,대구광역시,2010,0-14세,1650
27,대구광역시,2010,15-19세,-1341
27,대구광역시,2010,20-24세,-2852
27,대구광역시,2010,25-29세,-4313
27,대구광역시,2010,30-34세,-1362
27,대구광역시,2010,35-44세,-262
27,대구광역시,2010,45-64세,-3162
27,대구광역시,2010,65세 이상,-198
27,대구광역시,2011,0-14세,1714
27,대구광역시,2011,15-19세,-1539
27,대구광역시,2011,20-24세,-2915
27,대구광역시,2011,25-29세,-4409
27,대구광역시,2011,30-34세,-1255
27,대구광역시,2011,35-44세,84
27,대구광역시,2011,45-64세,-4310
27,대구광역시,2011,65세 이상,-117
27,대구광역시,2012,0-14세,1518
27,대구광역시,2012,15-19세,-995
27,대구광역시,2012,20-24세,-2486
27,대구광역시,2012,25-29세,-4501
27,대구광역시,2012,30-34세,-1181
27,대구광역시,2012,35-44세,67
27,대구광역시,2012,45-64세,-2929
27,대구광역시,2012,65세 이상,-57
27,대구광역시,2013,0-14세,1305
27,대구광역시,2013,15-19세,-1163
27,대구광역시,2013,20-24세,-3122
27,대구광역시,2013,25-29세,-3892
27,대구광역시,2013,30-34세,-1019
27,대구광역시,2013,35-44세,192
27,대구광역시,2013,45-64세,-3440
27,대구광역시,2013,65세 이상,-212
27,대구광역시,2014,0-14세,823
27,대구광역시,2014,15-19세,-1185
27,대구광역시,2014,20-24세,-3095
27,대구광역시,2014,25-29세,-4056
27,대구광역시,2014,30-34세,-1620
27,대구광역시,2014,35-44세,-684
27,대구광역시,2014,45-64세,-4910
27,대구광역시,2014,65세 이상,-799
27,대구광역시,2015,0-14세,909
27,대구광역시,2015,15-19세,-1169
27,대구광역시,2015,20-24세,-2836
27,대구광역시,2015,25-29세,-3215
27,대구광역시,2015,30-34세,-906
27,대구광역시,2015,35-44세,-219
27,대구광역시,2015,45-64세,-4662
27,대구광역시,2015,65세 이상,-842
27,대구광역시,2016,0-14세,1537
27,대구광역시,2016,15-19세,-1014
27,대구광역시,2016,20-24세,-2177
27,대구광역시,2016,25-29세,-2636
27,대구광역시,2016,30-34세,-448
27,대구광역시,2016,35-44세,-106
27,대구광역시,2016,45-64세,-3936
27,대구광역시,2016,65세 이상,-480
27,대구광역시,2017,0-14세,1074
27,대구광역시,2017,15-19세,-1061
27,대구광역시,2017,20-24세,-2393
27,대구광역시,2017,25-29세,-2594
27,대구광역시,2017,30-34세,-684
27,대구광역시,2017,35-44세,-347
27,대구광역시,2017,45-64세,-5096
27,대구광역시,2017,65세 이상,-835
27,대구광역시,2018,0-14세,360
27,대구광역시,2018,15-19세,-1314
27,대구광역시,2018,20-24세,-2641
27,대구광역시,2018,25-29세,-3399
27,대구광역시,2018,30-34세,-414
27,대구광역시,2018,35-44세,-815
27,대구광역시,2018,45-64세,-5170
27,대구광역시,2018,65세 이상,-849
27,대구광역시,2019,0-14세,-216
27,대구광역시,2019,15-19세,-1587
27,대구광역시,2019,20-24세,-3749
27,대구광역시,2019,25-29세,-5503
27,대구광역시,2019,30-34세,-1907
27,대구광역시,2019,35-44세,-2091
27,대구광역시,2019,45-64세,-7095
27,대구광역시,2019,65세 이상,-1525
27,대구광역시,2020,0-14세,-372
27,대구광역시,2020,15-19세,-996
27,대구광역시,2020,20-24세,-1225
27,대구광역시,2020,25-29세,-3985
27,대구광역시,2020,30-34세,-1676
27,대구광역시,2020,35-44세,-1848
27,대구광역시,2020,45-64세,-5252
27,대구광역시,2020,65세 이상,-1481
27,대구광역시,2021,0-14세,29
27,대구광역시,2021,15-19세,-1308
27,대구광역시,2021,20-24세,-3816
27,대구광역시,2021,25-29세,-5208
27,대구광역시,2021,30-34세,-1793
27,대구광역시,2021,35-44세,-1899
27,대구광역시,2021,45-64세,-8063
27,대구광역시,2021,65세 이상,-2261
27,대구광역시,2022,0-14세,1800
27,대구광역시,2022,15-19세,67
27,대구광역시,2022,20-24세,-1709
27,대구광역시,2022,25-29세,-4824
27,대구광역시,2022,30-34세,-836
27,대구광역시,2022,35-44세,234
27,대구광역시,2022,45-64세,-4832
27,대구광역시,2022,65세 이상,-1419
27,대구광역시,2023,0-14세,2789
27,대구광역시,2023,15-19세,-448
27,대구광역시,2023,20-24세,-3088
27,대구광역시,2023,25-29세,-4000
27,대구광역시,2023,30-34세,-32
27,대구광역시,2023,35-44세,1664
27,대구광역시,2023,45-64세,-2039
27,대구광역시,2023,65세 이상,-134
27,대구광역시,2024,0-14세,2392
27,대구광역시,2024,15-19세,-487
27,대구광역시,2024,20-24세,-2509
27,대구광역시,2024,25-29세,-3768
27,대구광역시,2024,30-34세,-105
27,대구광역시,2024,35-44세,1297
27,대구광역시,2024,45-64세,-1573
27,대구광역시,2024,65세 이상,41
27,대구광역시,2025,0-14세,2016
27,대구광역시,2025,15-19세,20
27,대구광역시,2025,20-24세,-1659
27,대구광역시,2025,25-29세,-3225
27,대구광역시,2025,30-34세,-444
27,대구광역시,2025,35-44세,1189
27,대구광역시,2025,45-64세,-1754
27,대구광역시,2025,65세 이상,-415
28,인천광역시,2000,0-14세,651
28,인천광역시,2000,15-19세,456
28,인천광역시,2000,20-24세,3464
28,인천광역시,2000,25-29세,5380
28,인천광역시,2000,30-34세,2223
28,인천광역시,2000,35-44세,-1184
28,인천광역시,2000,45-64세,1274
28,인천광역시,2000,65세 이상,901
28,인천광역시,2001,0-14세,-4228
28,인천광역시,2001,15-19세,445
28,인천광역시,2001,20-24세,4323
28,인천광역시,2001,25-29세,4836
28,인천광역시,2001,30-34세,-719
28,인천광역시,2001,35-44세,-3636
28,인천광역시,2001,45-64세,-43
28,인천광역시,2001,65세 이상,139
28,인천광역시,2002,0-14세,-5034
28,인천광역시,2002,15-19세,331
28,인천광역시,2002,20-24세,4663
28,인천광역시,2002,25-29세,4934
28,인천광역시,2002,30-34세,-43
28,인천광역시,2002,35-44세,-4410
28,인천광역시,2002,45-64세,-181
28,인천광역시,2002,65세 이상,-30
28,인천광역시,2003,0-14세,-7120
28,인천광역시,2003,15-19세,-982
28,인천광역시,2003,20-24세,1421
28,인천광역시,2003,25-29세,1673
28,인천광역시,2003,30-34세,-1938
28,인천광역시,2003,35-44세,-6032
28,인천광역시,2003,45-64세,-2998
28,인천광역시,2003,65세 이상,-195
28,인천광역시,2004,0-14세,-987
28,인천광역시,2004,15-19세,-369
28,인천광역시,2004,20-24세,1425
28,인천광역시,2004,25-29세,1057
28,인천광역시,2004,30-34세,506
28,인천광역시,2004,35-44세,-2036
28,인천광역시,2004,45-64세,-1187
28,인천광역시,2004,65세 이상,256
28,인천광역시,2005,0-14세,2726
28,인천광역시,2005,15-19세,188
28,인천광역시,2005,20-24세,1546
28,인천광역시,2005,25-29세,2235
28,인천광역시,2005,30-34세,2066
28,인천광역시,2005,35-44세,1051
28,인천광역시,2005,45-64세,-104
28,인천광역시,2005,65세 이상,1257
28,인천광역시,2006,0-14세,483
28,인천광역시,2006,15-19세,64
28,인천광역시,2006,20-24세,1423
28,인천광역시,2006,25-29세,2275
28,인천광역시,2006,30-34세,2041
28,인천광역시,2006,35-44세,1098
28,인천광역시,2006,45-64세,642
28,인천광역시,2006,65세 이상,1592
28,인천광역시,2007,0-14세,4267
28,인천광역시,2007,15-19세,424
28,인천광역시,2007,20-24세,2658
28,인천광역시,2007,25-29세,4597
28,인천광역시,2007,30-34세,4309
28,인천광역시,2007,35-44세,2737
28,인천광역시,2007,45-64세,1779
28,인천광역시,2007,65세 이상,1950
28,인천광역시,2008,0-14세,1801
28,인천광역시,2008,15-19세,56
28,인천광역시,2008,20-24세,1300
28,인천광역시,2008,25-29세,3096
28,인천광역시,2008,30-34세,2899
28,인천광역시,2008,35-44세,38
28,인천광역시,2008,45-64세,-611
28,인천광역시,2008,65세 이상,840
28,인천광역시,2009,0-14세,306
28,인천광역시,2009,15-19세,-366
28,인천광역시,2009,20-24세,221
28,인천광역시,2009,25-29세,789
28,인천광역시,2009,30-34세,1031
28,인천광역시,2009,35-44세,-257
28,인천광역시,2009,45-64세,-356
28,인천광역시,2009,65세 이상,730
28,인천광역시,2010,0-14세,48
28,인천광역시,2010,15-19세,116
28,인천광역시,2010,20-24세,667
28,인천광역시,2010,25-29세,233
28,인천광역시,2010,30-34세,864
28,인천광역시,2010,35-44세,803
28,인천광역시,2010,45-64세,-158
28,인천광역시,2010,65세 이상,1039
