C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
행정구역별(시도),남자,2634,1,36,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Sri Lanka,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,97,1,36,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Pakistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,132,1,36,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Bangladesh,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1742,1,36,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Nepal,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1191,1,36,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Uzbekistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,207,1,36,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Kazakhstan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,351,1,36,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Russia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,257,1,36,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,United States,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,75,1,36,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Canada,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1405,1,36,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Others,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),여자,17687,2,36,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Foreigner,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1734,2,36,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,China,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1679,2,36,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,China (Korean-Chinese),By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,52,2,36,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Taiwan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,720,2,36,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Japan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,334,2,36,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Mongolia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,4937,2,36,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Vietnam,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1005,2,36,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Philippines,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,4471,2,36,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Thailand,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,76,2,36,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Indonesia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1036,2,36,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Cambodia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,42,2,36,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Republic of the Union of Myanmar,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,31,2,36,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Sri Lanka,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1,2,36,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Pakistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,10,2,36,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Bangladesh,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,178,2,36,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Nepal,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,207,2,36,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Uzbekistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,149,2,36,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Kazakhstan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,148,2,36,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Russia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,375,2,36,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,United States,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,76,2,36,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Canada,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,426,2,36,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Jeollanam-do,전라남도,명,Others,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),계,74547,0,37,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Foreigner,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,5904,0,37,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,China,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,6508,0,37,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,China (Korean-Chinese),By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,259,0,37,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Taiwan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,629,0,37,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Japan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1466,0,37,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Mongolia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,18832,0,37,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Vietnam,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,2649,0,37,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Philippines,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,12466,0,37,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Thailand,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3847,0,37,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Indonesia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,2869,0,37,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Cambodia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1199,0,37,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Republic of the Union of Myanmar,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1789,0,37,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Sri Lanka,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,637,0,37,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Pakistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,616,0,37,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Bangladesh,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,2686,0,37,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Nepal,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3750,0,37,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Uzbekistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1849,0,37,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Kazakhstan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,998,0,37,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Russia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1418,0,37,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,United States,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,240,0,37,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Canada,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3936,0,37,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Others,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),남자,44685,1,37,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Foreigner,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,3111,1,37,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,China,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,3608,1,37,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,China (Korean-Chinese),By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,133,1,37,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Taiwan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,148,1,37,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Japan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,668,1,37,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Mongolia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,10328,1,37,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Vietnam,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1295,1,37,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Philippines,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,5711,1,37,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Thailand,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,3541,1,37,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Indonesia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1895,1,37,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Cambodia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1168,1,37,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Republic of the Union of Myanmar,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1712,1,37,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Sri Lanka,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,589,1,37,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Pakistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,554,1,37,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Bangladesh,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2445,1,37,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Nepal,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2717,1,37,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Uzbekistan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,1128,1,37,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Kazakhstan,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,598,1,37,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Russia,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,712,1,37,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,United States,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,129,1,37,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Canada,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),남자,2495,1,37,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Others,By gender,Male,101,By administrative divisions,성별
행정구역별(시도),여자,29862,2,37,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Foreigner,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,2793,2,37,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,China,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,2900,2,37,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,China (Korean-Chinese),By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,126,2,37,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Taiwan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,481,2,37,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Japan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,798,2,37,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Mongolia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,8504,2,37,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Vietnam,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1354,2,37,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Philippines,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,6755,2,37,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Thailand,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,306,2,37,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Indonesia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,974,2,37,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Cambodia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,31,2,37,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Republic of the Union of Myanmar,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,77,2,37,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Sri Lanka,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,48,2,37,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Pakistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,62,2,37,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Bangladesh,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,241,2,37,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Nepal,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1033,2,37,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Uzbekistan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,721,2,37,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Kazakhstan,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,400,2,37,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Russia,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,706,2,37,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,United States,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,111,2,37,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Canada,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),여자,1441,2,37,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangbuk-do,경상북도,명,Others,By gender,Female,101,By administrative divisions,성별
행정구역별(시도),계,96669,0,38,A,In person,T10,DT_1JA1503,외국인,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Foreigner,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,6883,0,38,A,In person,T11,DT_1JA1503,중국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,China,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,11124,0,38,A,In person,T12,DT_1JA1503,중국(한국계),성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,China (Korean-Chinese),By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,230,0,38,A,In person,T13,DT_1JA1503,대만,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Taiwan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1063,0,38,A,In person,T14,DT_1JA1503,일본,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Japan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1270,0,38,A,In person,T15,DT_1JA1503,몽골,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Mongolia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,19719,0,38,A,In person,T16,DT_1JA1503,베트남,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Vietnam,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3430,0,38,A,In person,T17,DT_1JA1503,필리핀,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Philippines,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,15004,0,38,A,In person,T18,DT_1JA1503,태국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Thailand,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,6074,0,38,A,In person,T19,DT_1JA1503,인도네시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Indonesia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,4204,0,38,A,In person,T20,DT_1JA1503,캄보디아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Cambodia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,2096,0,38,A,In person,T21,DT_1JA1503,미얀마,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Republic of the Union of Myanmar,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,2930,0,38,A,In person,T22,DT_1JA1503,스리랑카,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Sri Lanka,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,974,0,38,A,In person,T23,DT_1JA1503,파키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Pakistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,809,0,38,A,In person,T24,DT_1JA1503,방글라데시,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Bangladesh,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,3342,0,38,A,In person,T25,DT_1JA1503,네팔,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Nepal,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,6090,0,38,A,In person,T26,DT_1JA1503,우즈베키스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Uzbekistan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1908,0,38,A,In person,T27,DT_1JA1503,카자흐스탄,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Kazakhstan,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1903,0,38,A,In person,T28,DT_1JA1503,러시아,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Russia,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,1668,0,38,A,In person,T29,DT_1JA1503,미국,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,United States,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,318,0,38,A,In person,T35,DT_1JA1503,캐나다,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Canada,By gender,Total,101,By administrative divisions,성별
행정구역별(시도),계,5630,0,38,A,In person,T36,DT_1JA1503,기타,성 및 현재 국적별 외국인 - 시도,2020,2021-07-22,Gyeongsangnam-do,경상남도,명,Others,By gender,Total,101,By administrative divisions,성별
