C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
행정구역별,출원서기준,662,15138AG1ADAA,15138AG6AN,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonbuk,전북,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,복수디자인기준,723,15138AG1ADAB,15138AG6AN,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonbuk,전북,건,Applications by region,By Patent Right,By multiple design,101,By Administrative divisions,권리별
행정구역별,출원서기준,3470,15138AG1AEAA,15138AG6AN,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonbuk,전북,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,다류상표기준,3996,15138AG1AEAB,15138AG6AN,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonbuk,전북,건,Applications by region,By Patent Right,By Brand,101,By Administrative divisions,권리별
행정구역별,특허,4883,15138AG1AA,15138AG6AO,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonnam,전남,건,Applications by region,By Patent Right,Patent,101,By Administrative divisions,권리별
행정구역별,실용신안,48,15138AG1AB,15138AG6AO,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonnam,전남,건,Applications by region,By Patent Right,Utility Model,101,By Administrative divisions,권리별
행정구역별,출원서기준,779,15138AG1ADAA,15138AG6AO,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonnam,전남,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,복수디자인기준,810,15138AG1ADAB,15138AG6AO,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonnam,전남,건,Applications by region,By Patent Right,By multiple design,101,By Administrative divisions,권리별
행정구역별,출원서기준,3409,15138AG1AEAA,15138AG6AO,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonnam,전남,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,다류상표기준,3866,15138AG1AEAB,15138AG6AO,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Jeonnam,전남,건,Applications by region,By Patent Right,By Brand,101,By Administrative divisions,권리별
행정구역별,특허,8179,15138AG1AA,15138AG6AP,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongbuk,경북,건,Applications by region,By Patent Right,Patent,101,By Administrative divisions,권리별
행정구역별,실용신안,73,15138AG1AB,15138AG6AP,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongbuk,경북,건,Applications by region,By Patent Right,Utility Model,101,By Administrative divisions,권리별
행정구역별,출원서기준,1301,15138AG1ADAA,15138AG6AP,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongbuk,경북,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,복수디자인기준,1430,15138AG1ADAB,15138AG6AP,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongbuk,경북,건,Applications by region,By Patent Right,By multiple design,101,By Administrative divisions,권리별
행정구역별,출원서기준,4634,15138AG1AEAA,15138AG6AP,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongbuk,경북,건,Applications by region,By Patent Right,By application,101,By Administrative divisions,권리별
행정구역별,다류상표기준,5335,15138AG1AEAB,15138AG6AP,A,Cases,16138AAA1,DT_1YL202109E,시도별 출원,특허출원건수(시도),2024,,Gyeongbuk,경북,건,Applications by region,By Patent Right,By Brand,101,By Administrative divisions,권리별
