C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
행정구역별,청년인구비율(19~34세),21.7,21,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-17,의왕시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),21.4,21,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-17,의왕시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),21.1,21,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-17,의왕시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),21.2,21,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-17,의왕시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),22.0,21,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-17,의왕시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),21.6,21,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-17,의왕시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),20.8,21,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-10-17,의왕시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),20.3,21,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-17,의왕시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),19.9,21,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의왕시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),34189.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-17,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),33393.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-17,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),32536.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-17,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),31566.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-17,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),32985.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-17,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),35211.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-17,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),34618.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-17,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),32706.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-10-17,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),31456.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-17,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),30059.0,22,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,154879.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,153629.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,151852.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,149599.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,155826.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,160230.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,160115.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,157318.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,154788.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,151306.0,23,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.3,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.1,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.8,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.5,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.5,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.0,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.7,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.2,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.0,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),12.9,31,31170,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의왕시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),22209.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),21627.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),20947.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),20239.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),21102.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),22512.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),21950.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),20778.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),20113.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),19486.0,32,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,154879.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,153629.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,151852.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,149599.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,155826.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,160230.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,160115.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,157318.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,154788.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,의왕시,명,101,청년인구비율 지표
행정구역별,전체인구,151306.0,33,31170,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,의왕시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),28.8,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),29.6,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),29.4,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),29.2,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),29.6,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),30.1,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),29.3,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),27.9,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),27.0,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),26.2,11,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,하남시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),44521.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),57765.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),64426.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),69658.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),77059.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),84079.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),89439.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),87956.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),86399.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~39세),84013.0,12,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,154838.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,195422.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,218994.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,238592.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,260544.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,279795.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,305470.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,315203.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,320562.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,320872.0,13,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,하남시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),20.3,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-17,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),19.9,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-17,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),19.3,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-17,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),18.9,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-17,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),19.3,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-17,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),20.3,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-17,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),20.0,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-17,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),19.2,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-10-17,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),18.7,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-17,하남시,%,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),18.3,21,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,하남시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),31373.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-17,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),38976.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-17,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),42344.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-17,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),45057.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-17,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),50310.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-17,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),56702.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-17,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),61139.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-17,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),60411.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-10-17,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),60017.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-17,하남시,명,101,청년인구비율 지표
행정구역별,청년인구(19~34세),58583.0,22,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,154838.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,195422.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,218994.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,238592.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,260544.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,279795.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,305470.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,315203.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,320562.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,전체인구,320872.0,23,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,하남시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.7,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.3,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.3,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.2,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.4,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.8,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.5,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.9,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,하남시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.6,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,하남시,%,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.2,31,31180,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,하남시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),21184.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2015,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),27990.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2016,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),31369.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2017,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),33902.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2018,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),37567.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2019,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),41308.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2020,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),44399.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2021,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),43917.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2022,2024-09-27,하남시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),43462.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2023,2024-10-10,하남시,명,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),42330.0,32,31180,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,하남시,명,101,청년인구비율 지표
