C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
시도별,15 - 29세,37.6,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.5,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.5,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.3,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,40.2,75,26,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Ulsan,울산광역시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,37.5,75,29,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Sejong,세종특별자치시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,38.1,75,29,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Sejong,세종특별자치시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,35.1,75,29,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Sejong,세종특별자치시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.6,75,29,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Sejong,세종특별자치시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,35.1,75,29,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Sejong,세종특별자치시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,33.9,75,29,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Sejong,세종특별자치시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,33.1,75,29,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Sejong,세종특별자치시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,36.2,75,29,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Sejong,세종특별자치시,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.9,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,44.0,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,44.8,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,45.3,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2018,2018-12-28,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,45.4,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2019,2020-01-03,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,43.1,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2020,2020-12-30,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,45.5,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2021,2021-12-30,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,50.0,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2022,2022-12-29,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,49.9,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2023,2023-12-28,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,49.5,75,31,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2024,2025-01-02,Gyeonggi-do,경기도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,33.3,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2015,2017-12-05,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,35.6,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2016,2017-11-16,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
시도별,15 - 29세,41.2,75,32,A,%,T90,INH_1DA7015S,고용률,청년고용률(시도),2017,2018-01-10,Gangwon-do,강원도,%,Employment/population ratio,By age group,15-29 Years old,101,By province,연령계층별
