C2,PRD_SE,ITM_ID,TBL_ID,PRD_DE,C3_NM,C3_OBJ_NM_ENG,C2_OBJ_NM_ENG,C1_OBJ_NM_ENG,C1_OBJ_NM,C2_NM,C3,DT,C1,UNIT_NM_ENG,C3_NM_ENG,ITM_NM,TBL_NM,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_NM_ENG,C3_OBJ_NM,ORG_ID,C2_OBJ_NM
41460,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,용인시,0,24,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yongin-si,성별,101,전입지별
41480,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,파주시,0,6,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Paju-si,성별,101,전입지별
41500,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,이천시,0,6,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Icheon-si,성별,101,전입지별
41550,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,안성시,0,11,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Anseong-si,성별,101,전입지별
41570,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,김포시,0,12,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gimpo-si,성별,101,전입지별
41590,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,화성시,0,32,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Hwaseong-si,성별,101,전입지별
41610,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광주시,0,9,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gwangju-si,성별,101,전입지별
41630,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,양주시,0,6,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yangju-si,성별,101,전입지별
41650,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,포천시,0,3,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Pocheon-si,성별,101,전입지별
41670,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,여주시,0,4,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeoju-si,성별,101,전입지별
41710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,양주군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yangju-gun,성별,101,전입지별
41730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,여주군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeoju-gun,성별,101,전입지별
41750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,화성군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Hwaseong-gun,성별,101,전입지별
41760,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,시흥군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Siheung-gun,성별,101,전입지별
41770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,파주군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Paju-gun,성별,101,전입지별
41790,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광주군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gwangju-gun,성별,101,전입지별
41800,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,연천군,0,4,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeoncheon-gun,성별,101,전입지별
41810,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,포천군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Pocheon-gun,성별,101,전입지별
41820,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,가평군,0,1,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gapyeong-gun,성별,101,전입지별
41830,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,양평군,0,4,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yangpyeong-gun,성별,101,전입지별
41840,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,이천군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Icheon-gun,성별,101,전입지별
41850,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,용인군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yongin-gun,성별,101,전입지별
41860,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,안성군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Anseong-gun,성별,101,전입지별
41870,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,김포군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gimpo-gun,성별,101,전입지별
43,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,충청북도,0,1021,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Chungcheongbuk-do,성별,101,전입지별
43110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,청주시,0,224,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Cheongju-si,성별,101,전입지별
43130,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,충주시,0,15,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Chungju-si,성별,101,전입지별
43150,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,제천시,0,10,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Jecheon-si,성별,101,전입지별
43710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,청원군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Cheongwon-gun,성별,101,전입지별
43720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,보은군,0,29,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Boeun-gun,성별,101,전입지별
43730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,옥천군,0,608,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Okcheon-gun,성별,101,전입지별
43740,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영동군,0,98,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeongdong-gun,성별,101,전입지별
43745,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,증평군,0,6,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Jeungpyeong-gun,성별,101,전입지별
43750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,진천군,0,10,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Jincheon-gun,성별,101,전입지별
43760,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,괴산군,0,3,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Goesan-gun,성별,101,전입지별
43770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,음성군,0,16,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Eumseong-gun,성별,101,전입지별
43800,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,단양군,0,2,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Danyang-gun,성별,101,전입지별
44,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,충청남도,0,187,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Chungcheongnam-do,성별,101,전입지별
44130,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,천안시,0,56,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Cheonan-si,성별,101,전입지별
44150,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,공주시,0,19,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gongju-si,성별,101,전입지별
44180,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,보령시,0,2,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Boryeong-si,성별,101,전입지별
44200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,아산시,0,24,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Asan-si,성별,101,전입지별
44210,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서산시,0,12,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Seosan-si,성별,101,전입지별
44230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,논산시,0,13,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Nonsan-si,성별,101,전입지별
44250,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,계룡시,0,8,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gyeryong-si,성별,101,전입지별
44270,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,당진시,0,11,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Dangjin-si,성별,101,전입지별
44710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,금산군,0,22,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Geumsan-gun,성별,101,전입지별
44730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,연기군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeongi-gun,성별,101,전입지별
44750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,논산군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Nonsan-gun,성별,101,전입지별
44760,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,부여군,0,6,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Buyeo-gun,성별,101,전입지별
44770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서천군,0,1,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Seocheon-gun,성별,101,전입지별
44790,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,청양군,0,2,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Cheongyang-gun,성별,101,전입지별
44800,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,홍성군,0,6,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Hongseong-gun,성별,101,전입지별
44810,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,예산군,0,4,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yesan-gun,성별,101,전입지별
44825,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,태안군,0,1,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Taean-gun,성별,101,전입지별
44830,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,당진군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Dangjin-gun,성별,101,전입지별
46,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,전라남도,0,22,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Jeollanam-do,성별,101,전입지별
46110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,목포시,0,3,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Mokpo-si,성별,101,전입지별
46130,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,여수시,0,3,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeosu-si,성별,101,전입지별
46150,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,순천시,0,4,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Suncheon-si,성별,101,전입지별
46170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,나주시,0,1,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Naju-si,성별,101,전입지별
46190,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,여천시,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeocheon-si,성별,101,전입지별
46230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광양시,0,2,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gwangyang-si,성별,101,전입지별
46710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,담양군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Damyang-gun,성별,101,전입지별
46720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,곡성군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gokseong-gun,성별,101,전입지별
46730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,구례군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gurye-gun,성별,101,전입지별
46750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,여천군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeocheon-gun,성별,101,전입지별
46770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,고흥군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Goheung-gun,성별,101,전입지별
46780,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,보성군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Boseong-gun,성별,101,전입지별
46790,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,화순군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Hwasun-gun,성별,101,전입지별
46800,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,장흥군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Jangheung-gun,성별,101,전입지별
46810,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,강진군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gangjin-gun,성별,101,전입지별
46820,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,해남군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Haenam-gun,성별,101,전입지별
46830,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영암군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeongam-gun,성별,101,전입지별
46840,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,무안군,0,2,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Muan-gun,성별,101,전입지별
46860,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,함평군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Hampyeong-gun,성별,101,전입지별
46870,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영광군,0,2,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeonggwang-gun,성별,101,전입지별
46880,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,장성군,0,3,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Jangseong-gun,성별,101,전입지별
46890,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,완도군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Wando-gun,성별,101,전입지별
46900,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,진도군,0,1,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Jindo-gun,성별,101,전입지별
46910,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,신안군,0,1,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Sinan-gun,성별,101,전입지별
47,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,경상북도,0,86,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gyeongsangbuk-do,성별,101,전입지별
47110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,포항시,0,7,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Pohang-si,성별,101,전입지별
47130,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,경주시,0,6,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gyeongju-si,성별,101,전입지별
47150,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,김천시,0,12,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gimcheon-si,성별,101,전입지별
47170,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,안동시,0,5,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Andong-si,성별,101,전입지별
47190,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,구미시,0,24,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gumi-si,성별,101,전입지별
47210,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영주시,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeongju-si,성별,101,전입지별
47230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영천시,0,5,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeongcheon-si,성별,101,전입지별
47250,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,상주시,0,4,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Sangju-si,성별,101,전입지별
47280,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,문경시,0,3,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Mungyeong-si,성별,101,전입지별
47290,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,경산시,0,8,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gyeongsan-si,성별,101,전입지별
47720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,군위군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Gunwi-gun,성별,101,전입지별
47730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,의성군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Uiseong-gun,성별,101,전입지별
47750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,청송군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Cheongsong-gun,성별,101,전입지별
47760,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영양군,0,1,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeongyang-gun,성별,101,전입지별
47770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영덕군,0,2,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Yeongdeok-gun,성별,101,전입지별
47820,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,청도군,0,1,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Cheongdo-gun,성별,101,전입지별
47830,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,고령군,0,0,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Goryeong-gun,성별,101,전입지별
47840,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,성주군,0,2,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Seongju-gun,성별,101,전입지별
47850,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,칠곡군,0,2,43730,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Okcheon-gun,옥천군,명,Migrants,Chilgok-gun,성별,101,전입지별
