C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
행정구역별,청년인구(19~39세),252250.0,12,33040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,청주시,명,101,청년인구비율 지표
행정구역별,전체인구,873368.0,13,33040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,청주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),22.2,21,33040,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,청주시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),193956.0,22,33040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,청주시,명,101,청년인구비율 지표
행정구역별,전체인구,873368.0,23,33040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,청주시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.1,31,33040,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,청주시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),114735.0,32,33040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,청주시,명,101,청년인구비율 지표
행정구역별,전체인구,873368.0,33,33040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,청주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),13.0,11,33520,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보은군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),3895.0,12,33520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보은군,명,101,청년인구비율 지표
행정구역별,전체인구,29858.0,13,33520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보은군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),9.7,21,33520,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보은군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),2892.0,22,33520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보은군,명,101,청년인구비율 지표
행정구역별,전체인구,29858.0,23,33520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보은군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),5.3,31,33520,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보은군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),1583.0,32,33520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보은군,명,101,청년인구비율 지표
행정구역별,전체인구,29858.0,33,33520,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보은군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),15.5,11,33530,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,옥천군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),7351.0,12,33530,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,옥천군,명,101,청년인구비율 지표
행정구역별,전체인구,47416.0,13,33530,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,옥천군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),11.9,21,33530,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,옥천군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),5632.0,22,33530,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,옥천군,명,101,청년인구비율 지표
행정구역별,전체인구,47416.0,23,33530,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,옥천군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),6.4,31,33530,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,옥천군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),3030.0,32,33530,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,옥천군,명,101,청년인구비율 지표
행정구역별,전체인구,47416.0,33,33530,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,옥천군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),15.9,11,33540,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영동군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),6943.0,12,33540,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영동군,명,101,청년인구비율 지표
행정구역별,전체인구,43730.0,13,33540,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영동군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),12.6,21,33540,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영동군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),5505.0,22,33540,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영동군,명,101,청년인구비율 지표
행정구역별,전체인구,43730.0,23,33540,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영동군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),6.8,31,33540,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영동군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),2973.0,32,33540,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영동군,명,101,청년인구비율 지표
행정구역별,전체인구,43730.0,33,33540,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,영동군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),26.8,11,33550,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진천군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),25881.0,12,33550,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진천군,명,101,청년인구비율 지표
행정구역별,전체인구,96544.0,13,33550,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진천군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),19.3,21,33550,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진천군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),18657.0,22,33550,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진천군,명,101,청년인구비율 지표
행정구역별,전체인구,96544.0,23,33550,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진천군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),10.1,31,33550,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진천군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),9736.0,32,33550,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진천군,명,101,청년인구비율 지표
행정구역별,전체인구,96544.0,33,33550,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,진천군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),17.2,11,33560,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,괴산군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),6435.0,12,33560,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,괴산군,명,101,청년인구비율 지표
행정구역별,전체인구,37346.0,13,33560,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,괴산군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),14.0,21,33560,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,괴산군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),5214.0,22,33560,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,괴산군,명,101,청년인구비율 지표
행정구역별,전체인구,37346.0,23,33560,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,괴산군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),6.3,31,33560,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,괴산군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),2355.0,32,33560,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,괴산군,명,101,청년인구비율 지표
행정구역별,전체인구,37346.0,33,33560,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,괴산군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),27.7,11,33570,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,음성군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),29503.0,12,33570,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,음성군,명,101,청년인구비율 지표
행정구역별,전체인구,106652.0,13,33570,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,음성군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),21.3,21,33570,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,음성군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),22761.0,22,33570,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,음성군,명,101,청년인구비율 지표
행정구역별,전체인구,106652.0,23,33570,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,음성군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),9.4,31,33570,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,음성군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),10016.0,32,33570,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,음성군,명,101,청년인구비율 지표
행정구역별,전체인구,106652.0,33,33570,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,음성군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),12.9,11,33580,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,단양군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),3442.0,12,33580,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,단양군,명,101,청년인구비율 지표
행정구역별,전체인구,26597.0,13,33580,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,단양군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),9.5,21,33580,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,단양군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),2526.0,22,33580,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,단양군,명,101,청년인구비율 지표
행정구역별,전체인구,26597.0,23,33580,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,단양군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),5.3,31,33580,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,단양군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),1411.0,32,33580,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,단양군,명,101,청년인구비율 지표
행정구역별,전체인구,26597.0,33,33580,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,단양군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),25.4,11,33590,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,증평군,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),9710.0,12,33590,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,증평군,명,101,청년인구비율 지표
행정구역별,전체인구,38180.0,13,33590,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,증평군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),19.2,21,33590,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,증평군,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),7346.0,22,33590,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,증평군,명,101,청년인구비율 지표
행정구역별,전체인구,38180.0,23,33590,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,증평군,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),10.9,31,33590,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,증평군,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),4168.0,32,33590,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,증평군,명,101,청년인구비율 지표
행정구역별,전체인구,38180.0,33,33590,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,증평군,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),25.7,11,34,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,충청남도,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),574436.0,12,34,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,충청남도,명,101,청년인구비율 지표
행정구역별,전체인구,2238243.0,13,34,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,충청남도,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),19.3,21,34,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,충청남도,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),431981.0,22,34,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,충청남도,명,101,청년인구비율 지표
행정구역별,전체인구,2238243.0,23,34,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,충청남도,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),11.2,31,34,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,충청남도,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),250790.0,32,34,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,충청남도,명,101,청년인구비율 지표
행정구역별,전체인구,2238243.0,33,34,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,충청남도,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),31.2,11,34010,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,천안시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),216423.0,12,34010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,천안시,명,101,청년인구비율 지표
행정구역별,전체인구,694765.0,13,34010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,천안시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),23.8,21,34010,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,천안시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),165376.0,22,34010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,천안시,명,101,청년인구비율 지표
행정구역별,전체인구,694765.0,23,34010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,천안시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),14.3,31,34010,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,천안시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),99290.0,32,34010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,천안시,명,101,청년인구비율 지표
행정구역별,전체인구,694765.0,33,34010,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,천안시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),22.7,11,34020,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,공주시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),23735.0,12,34020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,공주시,명,101,청년인구비율 지표
행정구역별,전체인구,104393.0,13,34020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,공주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),18.5,21,34020,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,공주시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),19276.0,22,34020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,공주시,명,101,청년인구비율 지표
행정구역별,전체인구,104393.0,23,34020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,공주시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),11.0,31,34020,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,공주시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),11507.0,32,34020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,공주시,명,101,청년인구비율 지표
행정구역별,전체인구,104393.0,33,34020,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,공주시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),19.8,11,34030,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보령시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),19064.0,12,34030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보령시,명,101,청년인구비율 지표
행정구역별,전체인구,96182.0,13,34030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보령시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),14.8,21,34030,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보령시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),14267.0,22,34030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보령시,명,101,청년인구비율 지표
행정구역별,전체인구,96182.0,23,34030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보령시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),7.2,31,34030,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보령시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),6972.0,32,34030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보령시,명,101,청년인구비율 지표
행정구역별,전체인구,96182.0,33,34030,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,보령시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),30.1,11,34040,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,아산시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),118262.0,12,34040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,아산시,명,101,청년인구비율 지표
행정구역별,전체인구,392509.0,13,34040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,아산시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),22.1,21,34040,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,아산시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),86563.0,22,34040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,아산시,명,101,청년인구비율 지표
행정구역별,전체인구,392509.0,23,34040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,아산시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),13.1,31,34040,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,아산시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),51543.0,32,34040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,아산시,명,101,청년인구비율 지표
행정구역별,전체인구,392509.0,33,34040,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,아산시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),22.8,11,34050,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,서산시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),40679.0,12,34050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,서산시,명,101,청년인구비율 지표
행정구역별,전체인구,178586.0,13,34050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,서산시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),16.7,21,34050,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,서산시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),29862.0,22,34050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,서산시,명,101,청년인구비율 지표
행정구역별,전체인구,178586.0,23,34050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,서산시,명,101,청년인구비율 지표
행정구역별,청년여성비율(19~39세),9.2,31,34050,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,서산시,%,101,청년인구비율 지표
행정구역별,청년여성인구(19~39세),16428.0,32,34050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,서산시,명,101,청년인구비율 지표
행정구역별,전체인구,178586.0,33,34050,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,서산시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~39세),21.7,11,34060,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,논산시,%,101,청년인구비율 지표
행정구역별,청년인구(19~39세),24850.0,12,34060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,논산시,명,101,청년인구비율 지표
행정구역별,전체인구,114692.0,13,34060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,논산시,명,101,청년인구비율 지표
행정구역별,청년인구비율(19~34세),16.9,21,34060,A,%,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,논산시,%,101,청년인구비율 지표
행정구역별,청년인구(19~34세),19349.0,22,34060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,논산시,명,101,청년인구비율 지표
행정구역별,전체인구,114692.0,23,34060,A,In person,T001,DT_1YL20643,청년인구비율,인구총조사 청년인구비율(시도/시/군/구),2024,2025-07-29,논산시,명,101,청년인구비율 지표
